,nnodes,molw,logp,qed,episode,episode_reward,smiles,num_decode_fail,total_score,penalized_logp,sa_score,log_p,cycle_score
60,12,230.397,1.3440999999999994,0.6995084955432814,60,-2.8915795172290037,CSC1([NH2+]C(C)C2(CO)CC2)CCCC1,2,-2.6915795172290036,-2.6915795172290036,-4.790821180342412,1.3440999999999994,0
61,22,381.9040000000001,2.973700000000001,0.841814899326059,61,0.3555730563316726,CC(NC(=O)NC(C(=O)N1CCOCC1)C(C)(C)C)c1ccccc1Cl,3,0.6555730563316726,0.6555730563316726,-2.9479003058577327,2.973700000000001,0
62,15,320.41400000000004,2.9475200000000017,0.8162762134696003,62,0.20719277374039224,CCOC(=O)CCCC1NC(=Nc2ccc(C)cc2)SC1=O,0,0.20719277374039224,0.20719277374039224,-3.3064207209100864,2.9475200000000017,0
63,11,332.49699999999996,1.674699999999999,0.8177824076300088,63,-1.8355039215324074,CCC[NH+]1CCCC(c2nnc(SCc3ccncc3)n2C)C1,0,-1.8355039215324074,-1.8355039215324074,-4.269384127958808,1.674699999999999,0
64,14,230.308,-0.4057999999999992,0.6092283962711494,64,-1.8262497193101541,COCCNC(=O)CN(C)C1CCC(O)C1,0,-1.8262497193101541,-1.8262497193101541,-3.0526415413238093,-0.4057999999999992,0
65,14,339.79800000000023,2.9902000000000015,0.7812241587732113,65,-0.24716317428278384,CCCCCC1=NC(=O)NC(=O)C1(N)Cc1ccc(F)cc1Cl,2,-0.047163174282783826,-0.047163174282783826,-3.543234052684401,2.9902000000000015,0
66,16,201.318,-3.6055999999999973,0.23507165630763013,66,-6.770798033782423,CCNC(NCC(N)=[NH2+])=[NH+]CC(C)C,6,-6.1707980337824235,-6.1707980337824235,-4.814431105442658,-3.6055999999999973,0
67,14,349.4840000000002,0.5206000000000005,0.7091307051147846,67,-3.5035822551837423,CCc1csc(CNC(=O)c2nn[nH]c2N2CCCC([NH2+]C)C2)c1,9,-2.6035822551837424,-2.6035822551837424,-4.238917814708708,0.5206000000000005,0
68,11,301.5010000000001,0.6473000000000002,0.42921431980114055,68,-3.026044392137598,NC(=S)C1CC[NH+](CCSCC2=CCOCC2)CC1,0,-3.026044392137598,-3.026044392137598,-4.66467719527277,0.6473000000000002,0
69,14,312.355,-2.1824799999999986,0.36066390371277207,69,-7.9425069926369645,COC(=O)C1=C(n2[nH+]c(S)c(C)c2N)C(C)(N)NN=C1[O-],23,-5.642506992636964,-5.642506992636964,-5.201099138903976,-2.1824799999999986,0
70,16,366.5060000000002,1.6502999999999999,0.6089496855664797,70,-2.2011565217025226,CC(C)C1(NC(=O)N2CC(C3(N)CCC(=O)N3)CCC2O)CCCCC1,0,-2.2011565217025226,-2.2011565217025226,-4.559983708225456,1.6502999999999999,0
71,19,381.4350000000001,5.020120000000004,0.2756388922037869,71,2.143814375544013,Cc1cc(C)n(Cc2ccccc2[N+](=O)[O-])c1C=C(C#N)C#Cc1ccccc1,0,2.143814375544013,2.143814375544013,-2.89664465885706,5.020120000000004,0
72,16,392.54300000000035,4.356200000000004,0.7608006726940846,72,1.8814614146526436,O=C(NCCc1ccccc1)N(Cc1ccc2c(c1)CCCC2)CC1CCOC1,0,1.8814614146526436,1.8814614146526436,-2.7295012661436253,4.356200000000004,0
73,13,264.325,1.658,0.8992078877458348,73,0.7458690892465503,CNC(=O)CCC1CCN(C(=O)c2ccco2)CC1,0,0.7458690892465503,0.7458690892465503,-2.1080515076270814,1.658,0
74,19,424.5200000000002,3.550200000000002,0.7365970053700728,74,-0.8750408542655419,CCc1cc(F)ccc1C1COC2C(C)=C(C)C=CC21C(=O)N(C)Cc1ncn(C)n1,0,-0.8750408542655419,-0.8750408542655419,-4.558716822185302,3.550200000000002,0
75,9,118.11599999999999,-2.786599999999999,0.2753639724290877,75,-5.007695386799687,NC(=O)CCN[NH+]=O,0,-5.007695386799687,-5.007695386799687,-4.320901736908326,-2.786599999999999,0
76,8,204.248,2.8259000000000016,0.7513090399625427,76,0.9732556996505988,CC(Cn1cccn1)c1cccc(F)c1,0,0.9732556996505988,0.9732556996505988,-2.59721508059984,2.8259000000000016,0
77,8,227.331,2.2945400000000005,0.7598635916605291,77,0.491522128856175,Cc1ccc(C)c(-c2ccc(C[NH3+])cc2)c1N,0,0.491522128856175,0.491522128856175,-2.689963799516498,2.2945400000000005,0
78,14,242.45099999999996,0.5468000000000024,0.6786674194489201,78,-4.768611476653684,C[NH2+]CCC(C)CC[NH+]1CCC(C)C(C)(C)C1,0,-4.768611476653684,-4.768611476653684,-6.058739947759541,0.5468000000000024,0
79,13,360.31900000000013,3.9771000000000036,0.8782829210557566,79,0.027050402110743388,CC(C)(C)[NH2+]Cc1ccccc1C1CC1c1cnccc1Br,0,0.027050402110743388,0.027050402110743388,-4.0548870299747755,3.9771000000000036,0
80,6,271.198,3.4129000000000023,0.5720735616213745,80,-2.9142980373792766,CC1=CC2(CO)CC3(Br)CCC2(CC1)C3,0,-2.9142980373792766,-2.9142980373792766,-6.178691541393613,3.4129000000000023,0
81,16,330.431,4.6382800000000035,0.7520283263448505,81,2.440951582134867,N#CCCc1ccc(Cc2ccccc2)c(NC(=O)C=CC2CC2)c1,0,2.440951582134867,2.440951582134867,-2.4270781592535666,4.6382800000000035,0
82,12,315.50600000000014,2.7210400000000012,0.8867521821686922,82,-0.7085692929396739,Cc1cccc(C(NC2CC[NH+](C)CC2)c2cccs2)c1C,0,-0.7085692929396739,-0.7085692929396739,-3.938114340194028,2.7210400000000012,0
83,9,368.44499999999994,5.033800000000001,0.6977472466275583,83,1.914139732612708,Clc1cc(Cl)c(-c2nc(C3(Cl)CC3)no2)c(Br)c1,0,1.914139732612708,1.914139732612708,-3.0960330084094965,5.033800000000001,0
84,15,388.4230000000001,4.1622800000000035,0.6820066271735971,84,0.10265686797773244,CC1C=Cc2c(OCC(CO)c3oc(C#N)cc3-c3cccnc3)cccc2O1,0,0.10265686797773244,0.10265686797773244,-4.09948006541878,4.1622800000000035,0
85,18,429.56400000000014,2.8790000000000013,0.6319626655897935,85,-1.7642477912481596,CC(CCc1ccccc1)C(=O)NCC1(c2ccccc2)CNC2(N)C=CC=CC2C1=O,8,-0.9642477912481595,-0.9642477912481595,-4.243022049403,2.8790000000000013,0
86,15,236.315,2.6842000000000006,0.7926910853231375,86,1.1973802135433855,CC(C)Cc1cccc(O)c1NC(=O)N(C)C,0,1.1973802135433855,1.1973802135433855,-2.328057351071326,2.6842000000000006,0
87,12,248.28199999999998,1.149,0.8414404424764247,87,-0.5930332589193774,CC1OCCC1C(=O)Nc1ccccc1C(N)=O,0,-0.5930332589193774,-0.5930332589193774,-2.928262086372987,1.149,0
88,10,317.20400000000006,2.6892000000000005,0.8425403523901625,88,0.6081593949225711,CS(=O)(=O)c1ccc(C2CCCC2=O)c(Br)c1,0,0.6081593949225711,0.6081593949225711,-2.8220907229940284,2.6892000000000005,0
89,17,376.48100000000017,4.521220000000003,0.6878543874868853,89,1.9012711396354747,Cc1scc(C(NC(=O)COc2cccc(C#N)c2)c2ccccc2)c1C,0,1.9012711396354747,1.9012711396354747,-2.808886575214922,4.521220000000003,0
90,11,279.314,0.09520000000000117,0.7346252805478233,90,-3.3254253768986066,CC(C)CC1=NC2[NH+]=C(c3ccc(F)c(F)c3)NC2N1,0,-3.3254253768986066,-3.3254253768986066,-4.593378741486793,0.09520000000000117,0
91,6,190.29,1.4808999999999999,0.7036857728594781,91,-5.263168504540688,CC1(N)CNCCC1c1ccccc1,45,-0.7631685045406875,-0.7631685045406875,-3.262948476842439,1.4808999999999999,0
92,9,166.24799999999996,-0.41659999999999914,0.6378857268899722,92,-2.501001452372588,NC(CC[NH3+])Cc1ccncc1,1,-2.4010014523725878,-2.4010014523725878,-3.525432867621314,-0.41659999999999914,0
93,18,387.3650000000001,3.5622000000000025,0.7266233328483981,93,0.9585258679912289,O=C(NC(c1ccc(C(F)(F)F)cc1)C1CC1)c1ccnc(-n2cnnc2)c1,0,0.9585258679912289,0.9585258679912289,-3.0373744909471627,3.5622000000000025,0
94,16,315.41700000000014,4.045680000000003,0.8800606013738838,94,1.4445644903648998,CC(C)Oc1cc(NC(=O)NC2CCCCC2C)ccc1C#N,0,1.4445644903648998,1.4445644903648998,-2.9132131929702894,4.045680000000003,0
95,15,389.4270000000001,3.9563200000000025,0.7099056832015438,95,0.9013500666185417,Cc1nc(-c2ccoc2)sc1CNC(=O)NC1Cc2cc(F)cc(F)c2C1,0,0.9013500666185417,0.9013500666185417,-3.3140643973927446,3.9563200000000025,0
96,14,307.4590000000001,4.646400000000004,0.8053461624381854,96,1.0104512659283071,CC=CCNC(=O)c1ccc(SC2CCCCC2(C)C)o1,0,1.0104512659283071,1.0104512659283071,-3.624148516644879,4.646400000000004,0
97,16,318.385,2.8972000000000016,0.8605170798136169,97,-0.5732563666812382,CC1(C)COC(C)(c2cc(F)cc(F)c2)C1CS(C)(=O)=O,0,-0.5732563666812382,-0.5732563666812382,-3.9276990640300236,2.8972000000000016,0
98,7,182.292,1.2085,0.5911350608117795,98,-7.676958587202628,CC1(N)NC2C=CC=CC2(C)S1,44,-3.276958587202627,-3.276958587202627,-5.199946304645156,1.2085,0
99,13,324.44800000000004,2.8474199999999996,0.9435010375433249,99,0.6303256391300283,CCC1(c2ccccc2)CCN(C(=O)c2cnc(C)cc2[NH3+])CC1,0,0.6303256391300283,0.6303256391300283,-2.8955601795556287,2.8474199999999996,0
100,12,208.32499999999996,0.9837999999999998,0.7356746072476028,100,-2.0003537457918052,COCC(C)C[NH+](C)Cc1ccccc1,0,-2.0003537457918052,-2.0003537457918052,-4.005291119844328,0.9837999999999998,0
101,10,182.26699999999997,1.3748199999999995,0.6933565839704822,101,-0.063123529147878,CCCCc1c(C)n(C)n(C)c1=O,0,-0.063123529147878,-0.063123529147878,-2.617800835981676,1.3748199999999995,0
102,20,403.5700000000002,5.439500000000005,0.5499903383394095,102,2.778151715209621,CC(C)N(Cc1ccccc1C(C)(C)C)Cc1cccc2ncn(C3CC3)c(=O)c12,0,2.778151715209621,2.778151715209621,-2.6116232449717405,5.439500000000005,0
103,9,224.32299999999998,0.05110000000000081,0.7286804599688539,103,-3.764680551495983,CC([NH3+])CC1(c2ccccc2F)CC[NH2+]C1,0,-3.764680551495983,-3.764680551495983,-4.93387944342171,0.05110000000000081,0
104,16,384.50500000000017,2.5096000000000007,0.7420814711106882,104,-1.2413016306417295,CCCc1cccc(C(C)C2(N)SC(=O)C(=O)N2C(N)c2cccnc2)c1,2,-1.0413016306417295,-1.0413016306417295,-4.092580719061354,2.5096000000000007,0
105,12,255.29499999999996,1.9279,0.6596163976923666,105,-0.3541991648196623,COc1ccc([N+](=O)[O-])cc1C1(O)CCSC1,0,-0.3541991648196623,-0.3541991648196623,-3.181826608570062,1.9279,0
106,18,416.52100000000013,4.684200000000004,0.3757896758723932,106,2.10571396086571,O=C(C1CCN(c2ccccc2)C1=O)N(CCCCc1ccccc1)Cc1ccco1,0,2.10571396086571,2.10571396086571,-2.7331908827212494,4.684200000000004,0
107,9,103.14500000000001,-1.5077999999999987,0.4380640534761417,107,-4.089895186580188,CC([NH3+])CC(N)=O,0,-4.089895186580188,-4.089895186580188,-4.299037969660632,-1.5077999999999987,0
108,16,495.73900000000015,6.463480000000003,0.3180165874530459,108,3.2854127212237474,N#CC(=Cc1ccc(-c2ccc(O)c(Cl)c2)c(Br)c1)c1n[nH]c(-c2ccc(F)cc2)n1,0,3.2854127212237474,3.2854127212237474,-2.783870311994006,6.463480000000003,0
109,16,304.8829999999999,4.464200000000004,0.6823394617884823,109,1.0518877264867919,CCCOCC(O)(CC)CCc1cc(CC)sc1Cl,0,1.0518877264867919,1.0518877264867919,-3.4837295292367756,4.464200000000004,0
110,10,297.339,3.1630000000000016,0.7783605777697715,110,1.9566094979548037,O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(O)c1,0,1.9566094979548037,1.9566094979548037,-1.9734663190450306,3.1630000000000016,0
111,16,475.5850000000002,5.7059600000000055,0.49149143506077037,111,0.7994477769166086,Cc1ccc(CC2C=COC3(N)C(=O)OC(c4sc(C)cc4C)=CC23c2ccc(F)cc2)cc1,0,0.7994477769166086,0.7994477769166086,-4.415760311184812,5.7059600000000055,0
112,11,306.45099999999996,1.7338999999999993,0.859683511220375,112,-2.2023300249698052,COC(=O)CC1CCC[NH+](CC2CSc3ccccc32)C1,0,-2.2023300249698052,-2.2023300249698052,-4.609543835410861,1.7338999999999993,0
113,11,426.3830000000001,6.294520000000005,0.5837982080454314,113,2.0766723472707,CC1=C2SC=C(c3ccccn3)N2C(Br)=C(Nc2ccccc2C)C1C,0,2.0766723472707,2.0766723472707,-3.693193683044142,6.294520000000005,0
114,7,146.18999999999997,-2.6892999999999985,0.3954321414860208,114,-6.439985441760319,COC(=O)C1C[NH2+]C([NH3+])C1,0,-6.439985441760319,-6.439985441760319,-5.571288539877098,-2.6892999999999985,0
115,12,308.421,-0.3838999999999972,0.6129706657206696,115,-4.511139160038228,CC(C[NH+]1CCC(CO)C1)C1(N)CNCc2cccc(F)c21,0,-4.511139160038228,-4.511139160038228,-5.3032790952004,-0.3838999999999972,0
116,14,221.36799999999997,1.6854999999999998,0.7446980699928933,116,-1.3208856449308848,CC(CC(C)(C)[NH+](C)C)c1cccc(N)c1,0,-1.3208856449308848,-1.3208856449308848,-3.8467152825314272,1.6854999999999998,0
117,20,513.2740000000001,7.240200000000003,0.22742835385397528,117,3.3708455238700785,O=C(CC1c2cc(Cl)ccc2NC(=O)N1c1cc(F)ccc1Cl)Oc1ccccc1C(F)(F)F,0,3.3708455238700785,3.3708455238700785,-3.164031135519135,7.240200000000003,0
